table,column,bins,table_column
web_sales,ws.ws_order_number,"[1.0000000e+00 4.8230000e+03 9.6360000e+03 1.4407000e+04 1.9215720e+04
 2.4010900e+04 2.8831000e+04 3.3646000e+04 3.8451000e+04 4.3234000e+04
 4.8024000e+04 5.2846000e+04 5.7639000e+04 6.2428000e+04 6.7216000e+04
 7.2043000e+04 7.6852000e+04 8.1656000e+04 8.6448000e+04 9.1249000e+04
 9.6032000e+04 1.0084478e+05 1.0562500e+05 1.1044700e+05 1.1524600e+05
 1.2003700e+05 1.2482468e+05 1.2962000e+05 1.3441600e+05 1.3917700e+05
 1.4394900e+05 1.4875300e+05 1.5353200e+05 1.5833900e+05 1.6315100e+05
 1.6794200e+05 1.7274500e+05 1.7754066e+05 1.8236300e+05 1.8715200e+05
 1.9196420e+05 1.9677000e+05 2.0156700e+05 2.0637300e+05 2.1119300e+05
 2.1599900e+05 2.2079600e+05 2.2561000e+05 2.3043000e+05 2.3520700e+05
 2.4000000e+05]",web_sales.ws.ws_order_number
web_sales,ws.ws_quantity,"[  1.   2.   4.   6.   8.  10.  12.  14.  16.  18.  20.  22.  24.  26.
  28.  30.  32.  34.  36.  38.  40.  42.  45.  46.  48.  50.  52.  54.
  56.  58.  60.  62.  64.  66.  68.  70.  72.  74.  76.  78.  80.  83.
  85.  87.  89.  91.  93.  95.  97.  99. 100.]",web_sales.ws.ws_quantity
web_sales,ws.ws_wholesale_cost,"[  1.     2.98   4.97   6.96   8.92  10.9   12.89  14.86  16.86  18.84
  20.82  22.81  24.79  26.76  28.73  30.71  32.69  34.66  36.64  38.62
  40.59  42.58  44.56  46.53  48.52  50.5   52.47  54.45  56.43  58.39
  60.39  62.37  64.35  66.33  68.31  70.3   72.27  74.25  76.23  78.2
  80.19  82.17  84.15  86.13  88.12  90.1   92.07  94.06  96.03  98.01
 100.  ]",web_sales.ws.ws_wholesale_cost
web_sales,ws.ws_list_price,"[  1.01     5.4      9.0224  12.62    16.26    19.87    23.44    27.04
  30.69    34.28    37.88    41.47    45.05    48.64    52.24    55.86
  59.45    63.06    66.65    70.26    73.85    77.45    81.04    84.63
  88.24    91.82    95.43    99.03   102.6536 106.43   110.31   114.35
 118.56   122.93   127.45   132.23   137.2    142.36   147.83   153.63
 159.73   166.26   173.26   180.79   188.99   198.04   208.23   219.89
 234.09   252.96   300.    ]",web_sales.ws.ws_list_price
web_sales,ws.ws_sales_price,"[  0.     0.58   1.39   2.19   3.07   4.     5.     6.06   7.17   8.33
   9.56  10.83  12.18  13.56  15.01  16.52  18.11  19.75  21.46  23.23
  25.08  27.01  29.02  31.1   33.25  35.51  37.84  40.26  42.8   45.46
  48.22  51.13  54.17  57.37  60.76  64.3   68.08  72.09  76.36  80.94
  85.88  91.28  97.22 103.84 111.37 120.16 130.5  143.26 160.13 185.8
 299.94]",web_sales.ws.ws_sales_price
web_sales,ws.ws_ext_discount_amt,"[0.00000000e+00 1.07100000e+01 3.07800000e+01 5.28000000e+01
 7.68000000e+01 1.03400000e+02 1.32720000e+02 1.64610000e+02
 1.99237200e+02 2.36880000e+02 2.77400000e+02 3.21392400e+02
 3.68150000e+02 4.18180000e+02 4.71920000e+02 5.29040000e+02
 5.89950000e+02 6.54720000e+02 7.24000000e+02 7.96500000e+02
 8.73940000e+02 9.56976400e+02 1.04512000e+03 1.13784000e+03
 1.23768000e+03 1.34415000e+03 1.45700000e+03 1.57688000e+03
 1.70412000e+03 1.84050000e+03 1.98534000e+03 2.14086000e+03
 2.30850000e+03 2.48870720e+03 2.68380000e+03 2.89344000e+03
 3.12102000e+03 3.36777240e+03 3.63866000e+03 3.93618000e+03
 4.26624000e+03 4.63590000e+03 5.05090560e+03 5.52474000e+03
 6.07752000e+03 6.73279000e+03 7.52923280e+03 8.56128000e+03
 1.00032192e+04 1.23975096e+04 2.93170000e+04]",web_sales.ws.ws_ext_discount_amt
web_sales,ws.ws_ext_sales_price,"[0.00000000e+00 1.06400000e+01 3.09000000e+01 5.27100000e+01
 7.66700000e+01 1.03180000e+02 1.32240000e+02 1.63900000e+02
 1.98740000e+02 2.36440000e+02 2.77080000e+02 3.20650000e+02
 3.67360000e+02 4.17500000e+02 4.71240000e+02 5.28200000e+02
 5.88770000e+02 6.53400000e+02 7.22000000e+02 7.95260000e+02
 8.73300000e+02 9.56247600e+02 1.04390000e+03 1.13730000e+03
 1.23708000e+03 1.34310000e+03 1.45584000e+03 1.57500000e+03
 1.70272840e+03 1.83876000e+03 1.98506000e+03 2.14057000e+03
 2.30700000e+03 2.48704000e+03 2.68065000e+03 2.88900000e+03
 3.11580000e+03 3.36320000e+03 3.63350000e+03 3.93105920e+03
 4.25908200e+03 4.62568000e+03 5.04062280e+03 5.51430000e+03
 6.06246000e+03 6.72000000e+03 7.52090280e+03 8.55525000e+03
 9.99823320e+03 1.23877572e+04 2.85921900e+04]",web_sales.ws.ws_ext_sales_price
web_sales,ws.ws_ext_wholesale_cost,"[1.000000e+00 5.490000e+01 9.521200e+01 1.415100e+02 1.887600e+02
 2.408900e+02 2.947700e+02 3.532800e+02 4.132800e+02 4.767000e+02
 5.433400e+02 6.119100e+02 6.844200e+02 7.599800e+02 8.380800e+02
 9.191000e+02 1.003820e+03 1.091850e+03 1.182960e+03 1.277350e+03
 1.374880e+03 1.476160e+03 1.581680e+03 1.689660e+03 1.802220e+03
 1.919000e+03 2.042430e+03 2.169450e+03 2.301360e+03 2.439770e+03
 2.583040e+03 2.731170e+03 2.886030e+03 3.048540e+03 3.218040e+03
 3.396220e+03 3.582880e+03 3.780350e+03 3.988200e+03 4.208400e+03
 4.445110e+03 4.694550e+03 4.963840e+03 5.255730e+03 5.576320e+03
 5.931640e+03 6.333568e+03 6.798300e+03 7.361880e+03 8.120050e+03
 1.000000e+04]",web_sales.ws.ws_ext_wholesale_cost
web_sales,ws.ws_ext_list_price,"[1.08000000e+00 9.85200000e+01 1.76770000e+02 2.58720000e+02
 3.49230000e+02 4.44000000e+02 5.45000000e+02 6.51620000e+02
 7.64080000e+02 8.81050000e+02 1.00419000e+03 1.13321260e+03
 1.26906000e+03 1.41044000e+03 1.55652000e+03 1.70986000e+03
 1.86760000e+03 2.03243000e+03 2.20410000e+03 2.38170000e+03
 2.56496000e+03 2.75730000e+03 2.95699040e+03 3.16407000e+03
 3.38052000e+03 3.60472000e+03 3.83760000e+03 4.08066000e+03
 4.33352000e+03 4.60089420e+03 4.87716000e+03 5.16606000e+03
 5.46950240e+03 5.79072000e+03 6.12560000e+03 6.48050200e+03
 6.85887760e+03 7.25834000e+03 7.68180000e+03 8.13858000e+03
 8.63070800e+03 9.16891000e+03 9.76482000e+03 1.04291000e+04
 1.11825000e+04 1.20571000e+04 1.30914000e+04 1.43746502e+04
 1.60662736e+04 1.86318136e+04 2.99700000e+04]",web_sales.ws.ws_ext_list_price
web_sales,ws.ws_ext_tax,"[0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 2.100000e-01 7.500000e-01 1.410000e+00 2.170000e+00
 3.040000e+00 4.030000e+00 5.130000e+00 6.370000e+00 7.740000e+00
 9.240000e+00 1.087000e+01 1.268000e+01 1.465000e+01 1.681000e+01
 1.916000e+01 2.171000e+01 2.448000e+01 2.751000e+01 3.078000e+01
 3.437000e+01 3.824000e+01 4.246000e+01 4.708000e+01 5.211000e+01
 5.764000e+01 6.364000e+01 7.023000e+01 7.758000e+01 8.562000e+01
 9.452000e+01 1.044700e+02 1.155900e+02 1.281300e+02 1.421200e+02
 1.581800e+02 1.766600e+02 1.982736e+02 2.238900e+02 2.545600e+02
 2.921000e+02 3.401400e+02 4.048800e+02 5.007400e+02 6.719192e+02
 2.511670e+03]",web_sales.ws.ws_ext_tax
web_sales,ws.ws_coupon_amt,"[0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 2.505000e+01 7.985000e+01 1.674600e+02 2.999000e+02
 4.958200e+02 7.901620e+02 1.241064e+03 1.995326e+03 3.531910e+03
 2.690962e+04]",web_sales.ws.ws_coupon_amt
web_sales,ws.ws_ext_ship_cost,"[0.000000e+00 4.400000e-01 1.166000e+01 2.306000e+01 3.540000e+01
 4.880000e+01 6.335000e+01 7.917000e+01 9.647000e+01 1.150800e+02
 1.352000e+02 1.567800e+02 1.801800e+02 2.050400e+02 2.319200e+02
 2.604400e+02 2.909700e+02 3.233800e+02 3.577700e+02 3.945600e+02
 4.336200e+02 4.748800e+02 5.191800e+02 5.658800e+02 6.152300e+02
 6.683900e+02 7.249000e+02 7.846500e+02 8.484700e+02 9.169800e+02
 9.900000e+02 1.068720e+03 1.152910e+03 1.243200e+03 1.340100e+03
 1.444950e+03 1.559360e+03 1.683765e+03 1.819840e+03 1.968780e+03
 2.134220e+03 2.320290e+03 2.530220e+03 2.769000e+03 3.045320e+03
 3.376335e+03 3.781200e+03 4.298240e+03 5.021800e+03 6.218560e+03
 1.444608e+04]",web_sales.ws.ws_ext_ship_cost
web_sales,ws.ws_net_paid,"[0.0000000e+00 5.2500000e+00 1.9110000e+01 3.5040000e+01 5.3020000e+01
 7.3140000e+01 9.5400000e+01 1.2006000e+02 1.4706000e+02 1.7672000e+02
 2.0937000e+02 2.4467000e+02 2.8275800e+02 3.2340000e+02 3.6750000e+02
 4.1496000e+02 4.6593800e+02 5.2059000e+02 5.7860000e+02 6.4090000e+02
 7.0737000e+02 7.7836000e+02 8.5470000e+02 9.3664000e+02 1.0236800e+03
 1.1166300e+03 1.2165000e+03 1.3240500e+03 1.4381100e+03 1.5603900e+03
 1.6918400e+03 1.8333000e+03 1.9864800e+03 2.1507200e+03 2.3279160e+03
 2.5212500e+03 2.7320580e+03 2.9625280e+03 3.2159400e+03 3.4963300e+03
 3.8081500e+03 4.1566480e+03 4.5548080e+03 5.0094000e+03 5.5392000e+03
 6.1730900e+03 6.9577200e+03 7.9728000e+03 9.4004400e+03 1.1785308e+04
 2.8538370e+04]",web_sales.ws.ws_net_paid
web_sales,ws.ws_net_paid_inc_tax,"[0.00000000e+00 5.48000000e+00 1.99500000e+01 3.65900000e+01
 5.53700000e+01 7.63600000e+01 9.96300000e+01 1.25400000e+02
 1.53650000e+02 1.84520000e+02 2.18626000e+02 2.55461600e+02
 2.95170000e+02 3.37870000e+02 3.83760000e+02 4.33380000e+02
 4.86600000e+02 5.43630000e+02 6.04380000e+02 6.69410000e+02
 7.38730000e+02 8.12920000e+02 8.92840000e+02 9.78350000e+02
 1.06889000e+03 1.16655000e+03 1.27052000e+03 1.38267000e+03
 1.50226680e+03 1.62965000e+03 1.76764000e+03 1.91480000e+03
 2.07539000e+03 2.24622000e+03 2.43126000e+03 2.63391000e+03
 2.85412160e+03 3.09458000e+03 3.36035000e+03 3.65286000e+03
 3.97925400e+03 4.34344960e+03 4.75871000e+03 5.23260000e+03
 5.78710640e+03 6.45079200e+03 7.27113520e+03 8.33261000e+03
 9.82317080e+03 1.23200664e+04 3.08214300e+04]",web_sales.ws.ws_net_paid_inc_tax
web_sales,ws.ws_net_paid_inc_ship,"[    0.        44.76      85.08     128.       174.84     224.959
   278.85     336.05     396.8      461.28     529.56     602.
   678.       757.9834   842.52     932.      1025.43    1124.34
  1227.2     1334.74    1448.4     1568.2     1693.38    1824.1328
  1963.8164  2110.305   2264.44    2426.5     2598.78    2779.7
  2973.32    3178.8     3397.68    3632.2     3882.24    4150.38
  4439.48    4752.52    5095.68    5469.3002  5883.57    6344.24
  6860.9312  7450.08    8129.8684  8946.251   9950.8256 11240.0584
 13060.8584 16104.     41222.09  ]",web_sales.ws.ws_net_paid_inc_ship
web_sales,ws.ws_net_paid_inc_ship_tax,"[    0.        45.84      87.12     131.16     179.1      230.4
   285.68     344.2226   406.6244   472.84     542.77     617.0398
   695.03     777.26     863.66     955.38    1051.26    1152.67
  1257.8824  1368.6642  1485.21    1608.44    1736.9196  1871.08
  2014.65    2165.49    2323.4868  2490.67    2667.6804  2853.45
  3052.05    3263.3558  3489.5976  3730.03    3987.14    4264.153
  4560.64    4885.12    5237.9884  5623.05    6049.55    6525.0414
  7055.9056  7667.82    8371.48    9213.35   10251.4724 11588.0738
 13473.15   16616.201  43505.15  ]",web_sales.ws.ws_net_paid_inc_ship_tax
web_sales,ws.ws_net_profit,"[-9.9650000e+03 -5.4152838e+03 -4.3709664e+03 -3.6944400e+03
 -3.1915656e+03 -2.7891600e+03 -2.4574500e+03 -2.1743574e+03
 -1.9302000e+03 -1.7154838e+03 -1.5269920e+03 -1.3585300e+03
 -1.2068000e+03 -1.0708400e+03 -9.4681000e+02 -8.3476000e+02
 -7.3302000e+02 -6.4090940e+02 -5.5750000e+02 -4.8100000e+02
 -4.1184000e+02 -3.4867220e+02 -2.9196000e+02 -2.4024000e+02
 -1.9345000e+02 -1.5135000e+02 -1.1410000e+02 -8.1360000e+01
 -5.2960000e+01 -2.8550000e+01 -8.1000000e+00  1.0880000e+01
  3.9180000e+01  7.6800000e+01  1.2420000e+02  1.8252000e+02
  2.5296000e+02  3.3789000e+02  4.3791840e+02  5.5590000e+02
  6.9648000e+02  8.6482000e+02  1.0648800e+03  1.3055774e+03
  1.6028400e+03  1.9753800e+03  2.4563000e+03  3.1055600e+03
  4.0717984e+03  5.7622492e+03  1.8864560e+04]",web_sales.ws.ws_net_profit
call_center,cc.cc_call_center_sk,"[ 1.    1.22  1.44  1.66  1.88  2.1   2.32  2.54  2.76  2.98  3.2   3.42
  3.64  3.86  4.08  4.3   4.52  4.74  4.96  5.18  5.4   5.62  5.84  6.06
  6.28  6.5   6.72  6.94  7.16  7.38  7.6   7.82  8.04  8.26  8.48  8.7
  8.92  9.14  9.36  9.58  9.8  10.02 10.24 10.46 10.68 10.9  11.12 11.34
 11.56 11.78 12.  ]",call_center.cc.cc_call_center_sk
call_center,cc.cc_rec_start_date,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc.cc_rec_start_date
call_center,cc.cc_rec_end_date,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc.cc_rec_end_date
call_center,cc.cc_closed_date_sk,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc.cc_closed_date_sk
call_center,cc.cc_open_date_sk,"[2450806.   2450806.   2450806.   2450806.   2450806.   2450806.2
 2450806.64 2450807.08 2450807.52 2450807.96 2450808.   2450808.
 2450808.   2450808.   2450819.52 2450851.2  2450882.88 2450914.56
 2450946.24 2450964.96 2450980.8  2450996.64 2451012.48 2451025.56
 2451031.28 2451037.   2451042.72 2451048.44 2451050.   2451050.
 2451050.   2451050.   2451050.   2451050.   2451050.   2451050.
 2451050.   2451051.82 2451054.68 2451057.54 2451060.4  2451063.
 2451063.   2451063.   2451063.   2451063.   2451063.   2451063.
 2451063.   2451063.   2451063.  ]",call_center.cc.cc_open_date_sk
call_center,cc.cc_employees,"[  8.    11.3   14.6   17.9   21.2   24.1   26.52  28.94  31.36  33.78
  34.    34.    34.    34.    34.64  36.4   38.16  39.92  41.68  44.7
  48.    51.3   54.6   57.54  59.52  61.5   63.48  65.46  69.84  75.12
  80.4   85.68  90.04  90.26  90.48  90.7   90.92  92.68  95.32  97.96
 100.6  103.   103.   103.   103.   103.   103.36 104.02 104.68 105.34
 106.  ]",call_center.cc.cc_employees
call_center,cc.cc_sq_ft,"[ 2216.    4555.92  6895.84  9235.76 11575.68 12875.5  12927.2  12978.9
 13030.6  13082.3  13967.6  14936.26 15904.92 16873.58 17777.52 18568.2
 19358.88 20149.56 20940.24 21505.56 22020.8  22536.04 23051.28 23882.3
 25555.4  27228.5  28901.6  30574.7  31984.92 33296.56 34608.2  35919.84
 37370.88 39449.22 41527.56 43605.9  45684.24 46440.   46440.   46440.
 46440.   46565.92 47951.04 49336.16 50721.28 52106.4  52736.   52736.
 52736.   52736.   52736.  ]",call_center.cc.cc_sq_ft
call_center,cc.cc_mkt_id,"[2.   2.   2.   2.   2.   2.   2.   2.   2.   2.   2.   2.   2.   2.
 2.   2.   2.   2.   2.   2.   2.   2.   2.   2.06 2.28 2.5  2.72 2.94
 3.32 3.76 4.2  4.64 5.04 5.26 5.48 5.7  5.92 6.   6.   6.   6.   6.
 6.   6.   6.   6.   6.   6.   6.   6.   6.  ]",call_center.cc.cc_mkt_id
call_center,cc.cc_division,"[1.   1.22 1.44 1.66 1.88 2.1  2.32 2.54 2.76 2.98 3.   3.   3.   3.
 3.08 3.3  3.52 3.74 3.96 4.   4.   4.   4.   4.06 4.28 4.5  4.72 4.94
 5.   5.   5.   5.   5.   5.   5.   5.   5.   5.   5.   5.   5.   5.
 5.   5.   5.   5.   5.12 5.34 5.56 5.78 6.  ]",call_center.cc.cc_division
call_center,cc.cc_company,"[1.   1.22 1.44 1.66 1.88 2.   2.   2.   2.   2.   2.   2.   2.   2.
 2.08 2.3  2.52 2.74 2.96 3.   3.   3.   3.   3.   3.   3.   3.   3.
 3.   3.   3.   3.   3.   3.   3.   3.   3.   3.   3.   3.   3.   3.02
 3.24 3.46 3.68 3.9  4.24 4.68 5.12 5.56 6.  ]",call_center.cc.cc_company
call_center,cc.cc_gmt_offset,"[-5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5.
 -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5.
 -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5.]",call_center.cc.cc_gmt_offset
call_center,cc.cc_tax_percentage,"[0.     0.0022 0.0044 0.0066 0.0088 0.01   0.01   0.01   0.01   0.01
 0.012  0.0142 0.0164 0.0186 0.0224 0.029  0.0356 0.0422 0.0488 0.0518
 0.054  0.0562 0.0584 0.06   0.06   0.06   0.06   0.06   0.068  0.079
 0.09   0.101  0.11   0.11   0.11   0.11   0.11   0.11   0.11   0.11
 0.11   0.1102 0.1124 0.1146 0.1168 0.119  0.12   0.12   0.12   0.12
 0.12  ]",call_center.cc.cc_tax_percentage
call_center,cc.cc_call_center_id,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc.cc_call_center_id
call_center,cc.cc_name,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc.cc_name
call_center,cc.cc_class,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc.cc_class
call_center,cc.cc_hours,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc.cc_hours
call_center,cc.cc_manager,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc.cc_manager
call_center,cc.cc_mkt_class,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc.cc_mkt_class
call_center,cc.cc_mkt_desc,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc.cc_mkt_desc
call_center,cc.cc_market_manager,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc.cc_market_manager
call_center,cc.cc_division_name,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc.cc_division_name
call_center,cc.cc_company_name,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc.cc_company_name
call_center,cc.cc_street_number,"[415.   424.24 433.48 442.72 451.96 457.   457.   457.   457.   457.
 457.   457.   457.   457.   457.48 458.8  460.12 461.44 462.76 463.
 463.   463.   463.   463.   463.   463.   463.   463.   476.92 496.06
 515.2  534.34 550.   550.   550.   550.   550.   575.2  614.8  654.4
 694.   735.08 790.96 846.84 902.72 958.6  984.   984.   984.   984.
 984.  ]",call_center.cc.cc_street_number
call_center,cc.cc_street_name,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc.cc_street_name
call_center,cc.cc_street_type,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc.cc_street_type
call_center,cc.cc_suite_number,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc.cc_suite_number
call_center,cc.cc_city,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc.cc_city
call_center,cc.cc_county,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc.cc_county
call_center,cc.cc_state,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc.cc_state
call_center,cc.cc_zip,"[31904.   31904.   31904.   31904.   31904.   31904.   31904.   31904.
 31904.   31904.   31904.   31904.   31904.   31904.   31904.   31904.
 31904.   31904.   31904.   32588.9  33426.   34263.1  35100.2  35709.
 35709.   35709.   35709.   35709.   35709.   35709.   35709.   35709.
 35709.   35709.   35709.   35709.   35709.   35709.   35709.   35709.
 35709.   35709.   35709.   35709.   35709.   35709.   36028.32 36613.74
 37199.16 37784.58 38370.  ]",call_center.cc.cc_zip
call_center,cc.cc_country,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",call_center.cc.cc_country
catalog_page,cp.cp_catalog_page_sk,"[1.000000e+00 2.353400e+02 4.696800e+02 7.040200e+02 9.383600e+02
 1.172700e+03 1.407040e+03 1.641380e+03 1.875720e+03 2.110060e+03
 2.344400e+03 2.578740e+03 2.813080e+03 3.047420e+03 3.281760e+03
 3.516100e+03 3.750440e+03 3.984780e+03 4.219120e+03 4.453460e+03
 4.687800e+03 4.922140e+03 5.156480e+03 5.390820e+03 5.625160e+03
 5.859500e+03 6.093840e+03 6.328180e+03 6.562520e+03 6.796860e+03
 7.031200e+03 7.265540e+03 7.499880e+03 7.734220e+03 7.968560e+03
 8.202900e+03 8.437240e+03 8.671580e+03 8.905920e+03 9.140260e+03
 9.374600e+03 9.608940e+03 9.843280e+03 1.007762e+04 1.031196e+04
 1.054630e+04 1.078064e+04 1.101498e+04 1.124932e+04 1.148366e+04
 1.171800e+04]",catalog_page.cp.cp_catalog_page_sk
