table,column,bins,table_column
reason,r.r_reason_sk,"[ 1.    1.68  2.36  3.04  3.72  4.4   5.08  5.76  6.44  7.12  7.8   8.48
  9.16  9.84 10.52 11.2  11.88 12.56 13.24 13.92 14.6  15.28 15.96 16.64
 17.32 18.   18.68 19.36 20.04 20.72 21.4  22.08 22.76 23.44 24.12 24.8
 25.48 26.16 26.84 27.52 28.2  28.88 29.56 30.24 30.92 31.6  32.28 32.96
 33.64 34.32 35.  ]",reason.r.r_reason_sk
reason,r.r_reason_id,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",reason.r.r_reason_id
reason,r.r_reason_desc,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",reason.r.r_reason_desc
ship_mode,sm.sm_ship_mode_sk,"[ 1.    1.38  1.76  2.14  2.52  2.9   3.28  3.66  4.04  4.42  4.8   5.18
  5.56  5.94  6.32  6.7   7.08  7.46  7.84  8.22  8.6   8.98  9.36  9.74
 10.12 10.5  10.88 11.26 11.64 12.02 12.4  12.78 13.16 13.54 13.92 14.3
 14.68 15.06 15.44 15.82 16.2  16.58 16.96 17.34 17.72 18.1  18.48 18.86
 19.24 19.62 20.  ]",ship_mode.sm.sm_ship_mode_sk
ship_mode,sm.sm_ship_mode_id,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",ship_mode.sm.sm_ship_mode_id
ship_mode,sm.sm_type,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",ship_mode.sm.sm_type
ship_mode,sm.sm_code,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",ship_mode.sm.sm_code
ship_mode,sm.sm_carrier,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",ship_mode.sm.sm_carrier
ship_mode,sm.sm_contract,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",ship_mode.sm.sm_contract
store,s.s_store_sk,"[ 1.    1.22  1.44  1.66  1.88  2.1   2.32  2.54  2.76  2.98  3.2   3.42
  3.64  3.86  4.08  4.3   4.52  4.74  4.96  5.18  5.4   5.62  5.84  6.06
  6.28  6.5   6.72  6.94  7.16  7.38  7.6   7.82  8.04  8.26  8.48  8.7
  8.92  9.14  9.36  9.58  9.8  10.02 10.24 10.46 10.68 10.9  11.12 11.34
 11.56 11.78 12.  ]",store.s.s_store_sk
store,s.s_store_id,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",store.s.s_store_id
store,s.s_rec_start_date,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",store.s.s_rec_start_date
store,s.s_rec_end_date,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",store.s.s_rec_end_date
store,s.s_closed_date_sk,"[2450910.   2450915.36 2450920.72 2450926.08 2450931.44 2450936.8
 2450942.16 2450947.52 2450952.88 2450958.24 2450963.6  2450968.96
 2450974.32 2450979.68 2450985.04 2450990.4  2450995.76 2451001.12
 2451006.48 2451011.84 2451017.2  2451022.56 2451027.92 2451033.28
 2451038.64 2451044.   2451049.8  2451055.6  2451061.4  2451067.2
 2451073.   2451078.8  2451084.6  2451090.4  2451096.2  2451102.
 2451107.8  2451113.6  2451119.4  2451125.2  2451131.   2451136.8
 2451142.6  2451148.4  2451154.2  2451160.   2451165.8  2451171.6
 2451177.4  2451183.2  2451189.  ]",store.s.s_closed_date_sk
store,s.s_store_name,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",store.s.s_store_name
store,s.s_number_employees,"[218.   220.42 222.84 225.26 227.68 229.7  231.24 232.78 234.32 235.86
 236.   236.   236.   236.   236.72 238.7  240.68 242.66 244.64 249.68
 255.4  261.12 266.84 271.42 272.96 274.5  276.04 277.58 279.6  281.8
 284.   286.2  288.24 289.56 290.88 292.2  293.52 294.   294.   294.
 294.   294.   294.   294.   294.   294.   294.36 295.02 295.68 296.34
 297.  ]",store.s.s_number_employees
store,s.s_floor_space,"[5219562.   5226425.56 5233289.12 5240152.68 5247016.24 5254279.
 5262020.8  5269762.6  5277504.4  5285246.2  5627959.   6004168.9
 6380378.8  6756588.7  6995995.   6995995.   6995995.   6995995.
 6995995.   7097148.52 7220780.6  7344412.68 7468044.76 7641774.44
 7949097.72 8256421.   8563744.28 8871067.56 8966297.24 8981991.82
 8997686.4  9013380.98 9028325.32 9039893.58 9051461.84 9063030.1
 9074598.36 9108948.12 9156315.88 9203683.64 9251051.4  9294113.
 9294113.   9294113.   9294113.   9294113.   9299795.48 9310213.36
 9320631.24 9331049.12 9341467.  ]",store.s.s_floor_space
store,s.s_hours,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",store.s.s_hours
store,s.s_manager,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",store.s.s_manager
store,s.s_market_id,"[ 2.    2.    2.    2.    2.    2.    2.    2.    2.    2.    2.4   2.84
  3.28  3.72  4.16  4.6   5.04  5.48  5.92  6.    6.    6.    6.    6.06
  6.28  6.5   6.72  6.94  7.16  7.38  7.6   7.82  8.    8.    8.    8.
  8.    8.    8.    8.    8.    8.02  8.24  8.46  8.68  8.9   9.12  9.34
  9.56  9.78 10.  ]",store.s.s_market_id
store,s.s_geography_class,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",store.s.s_geography_class
store,s.s_market_desc,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",store.s.s_market_desc
store,s.s_market_manager,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",store.s.s_market_manager
store,s.s_division_id,"[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1.]",store.s.s_division_id
store,s.s_division_name,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",store.s.s_division_name
store,s.s_company_id,"[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1.]",store.s.s_company_id
store,s.s_company_name,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",store.s.s_company_name
store,s.s_street_number,"[ 27.    27.    27.    27.    27.    41.8   74.36 106.92 139.48 172.04
 175.   175.   175.   175.   178.6  188.5  198.4  208.3  218.2  221.08
 222.4  223.72 225.04 226.   226.   226.   226.   226.   230.64 237.02
 243.4  249.78 258.28 276.32 294.36 312.4  330.44 397.2  491.8  586.4
 681.   767.88 777.56 787.24 796.92 806.6  818.92 833.44 847.96 862.48
 877.  ]",store.s.s_street_number
store,s.s_street_name,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",store.s.s_street_name
store,s.s_street_type,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",store.s.s_street_type
store,s.s_suite_number,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",store.s.s_suite_number
store,s.s_city,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",store.s.s_city
store,s.s_county,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",store.s.s_county
store,s.s_state,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",store.s.s_state
store,s.s_zip,"[31904.  31904.  31904.  31904.  31904.  31904.  31904.  31904.  31904.
 31904.  31904.  31904.  31904.  31904.  31904.  31904.  31904.  31904.
 31904.  31904.  31904.  31904.  31904.  31904.  31904.  31904.  31904.
 31904.  31904.  31904.  31904.  31904.  31904.  31904.  31904.  31904.
 31904.  31904.  31904.  31904.  31904.  31980.1 32817.2 33654.3 34491.4
 35328.5 35709.  35709.  35709.  35709.  35709. ]",store.s.s_zip
store,s.s_country,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",store.s.s_country
store,s.s_gmt_offset,"[-5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5.
 -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5.
 -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5.]",store.s.s_gmt_offset
store,s.s_tax_precentage,"[0.01   0.01   0.01   0.01   0.01   0.012  0.0164 0.0208 0.0252 0.0296
 0.03   0.03   0.03   0.03   0.03   0.03   0.03   0.03   0.03   0.03
 0.03   0.03   0.03   0.03   0.03   0.03   0.03   0.03   0.03   0.03
 0.03   0.03   0.0312 0.0378 0.0444 0.051  0.0576 0.0628 0.0672 0.0716
 0.076  0.08   0.08   0.08   0.08   0.08   0.0836 0.0902 0.0968 0.1034
 0.11  ]",store.s.s_tax_precentage
store_returns,sr.sr_returned_date_sk,"[2450820. 2450970. 2451036. 2451087. 2451128. 2451160. 2451186. 2451211.
 2451237. 2451265. 2451297. 2451335. 2451395. 2451450. 2451492. 2451526.
 2451553. 2451578. 2451605. 2451634. 2451667. 2451706. 2451765. 2451818.
 2451858. 2451890. 2451917. 2451942. 2451968. 2451997. 2452029. 2452069.
 2452129. 2452181. 2452222. 2452255. 2452282. 2452307. 2452334. 2452363.
 2452395. 2452434. 2452494. 2452548. 2452589. 2452622. 2452649. 2452675.
 2452705. 2452742. 2452822.]",store_returns.sr.sr_returned_date_sk
store_returns,sr.sr_return_time_sk,"[28799.   29428.   30057.   30721.   31365.   32011.   32671.04 33319.
 33964.72 34593.   35250.   35899.   36546.   37200.   37841.76 38496.
 39157.44 39827.78 40473.   41120.   41771.   42428.   43066.   43717.
 44374.   45012.   45640.   46274.   46915.   47568.   48203.   48846.
 49484.   50121.22 50780.   51427.   52094.   52748.   53402.   54046.
 54708.   55347.   56006.   56652.   57304.   57956.   58611.   59261.
 59910.   60555.   61199.  ]",store_returns.sr.sr_return_time_sk
store_returns,sr.sr_item_sk,"[1.000000e+00 3.560000e+02 7.070000e+02 1.070000e+03 1.428000e+03
 1.784000e+03 2.144000e+03 2.509000e+03 2.875000e+03 3.229000e+03
 3.584000e+03 3.937000e+03 4.295000e+03 4.670000e+03 5.039000e+03
 5.395000e+03 5.751000e+03 6.106420e+03 6.471000e+03 6.835000e+03
 7.191000e+03 7.553000e+03 7.913000e+03 8.271000e+03 8.637000e+03
 8.999000e+03 9.362000e+03 9.725000e+03 1.008100e+04 1.044100e+04
 1.079800e+04 1.115500e+04 1.151000e+04 1.186900e+04 1.222300e+04
 1.258300e+04 1.293800e+04 1.329600e+04 1.366300e+04 1.402300e+04
 1.438700e+04 1.474300e+04 1.509700e+04 1.545700e+04 1.581100e+04
 1.616900e+04 1.653996e+04 1.690900e+04 1.726900e+04 1.763000e+04
 1.800000e+04]",store_returns.sr.sr_item_sk
store_returns,sr.sr_customer_sk,"[1.000000e+00 2.011000e+03 4.006000e+03 6.082000e+03 8.094000e+03
 1.010170e+04 1.207200e+04 1.407000e+04 1.603900e+04 1.801046e+04
 1.995100e+04 2.195734e+04 2.397700e+04 2.602322e+04 2.800100e+04
 3.002200e+04 3.201800e+04 3.400598e+04 3.604100e+04 3.803100e+04
 4.004780e+04 4.198974e+04 4.397800e+04 4.601500e+04 4.808300e+04
 5.010750e+04 5.204900e+04 5.400000e+04 5.596000e+04 5.787100e+04
 5.987100e+04 6.183400e+04 6.385108e+04 6.588000e+04 6.787192e+04
 6.989300e+04 7.187400e+04 7.389100e+04 7.586100e+04 7.784966e+04
 7.991000e+04 8.196900e+04 8.396148e+04 8.598300e+04 8.795336e+04
 8.996600e+04 9.199400e+04 9.399400e+04 9.599300e+04 9.799500e+04
 1.000000e+05]",store_returns.sr.sr_customer_sk
store_returns,sr.sr_cdemo_sk,"[2.0000000e+00 3.8308200e+04 7.6291000e+04 1.1400880e+05 1.5233460e+05
 1.9047700e+05 2.2872560e+05 2.6664900e+05 3.0473340e+05 3.4239220e+05
 3.8046700e+05 4.1966340e+05 4.5744260e+05 4.9568980e+05 5.3445100e+05
 5.7318800e+05 6.1297360e+05 6.5163520e+05 6.8993920e+05 7.2826320e+05
 7.6668300e+05 8.0518860e+05 8.4399940e+05 8.8339820e+05 9.2144400e+05
 9.5928200e+05 9.9785140e+05 1.0362838e+06 1.0745508e+06 1.1137918e+06
 1.1523860e+06 1.1903376e+06 1.2292986e+06 1.2676840e+06 1.3057658e+06
 1.3439590e+06 1.3826664e+06 1.4203314e+06 1.4585616e+06 1.4976058e+06
 1.5350810e+06 1.5738560e+06 1.6125196e+06 1.6511650e+06 1.6887242e+06
 1.7275780e+06 1.7660964e+06 1.8047386e+06 1.8432658e+06 1.8817156e+06
 1.9208000e+06]",store_returns.sr.sr_cdemo_sk
store_returns,sr.sr_hdemo_sk,"[1.00000e+00 1.46840e+02 2.86000e+02 4.37000e+02 5.81000e+02 7.25000e+02
 8.70000e+02 1.01000e+03 1.15400e+03 1.29700e+03 1.44100e+03 1.58500e+03
 1.73000e+03 1.87200e+03 2.01276e+03 2.15800e+03 2.30100e+03 2.44600e+03
 2.59200e+03 2.73700e+03 2.88000e+03 3.02500e+03 3.16600e+03 3.30800e+03
 3.45300e+03 3.59500e+03 3.73700e+03 3.88200e+03 4.02700e+03 4.17000e+03
 4.31700e+03 4.46000e+03 4.60500e+03 4.74600e+03 4.89000e+03 5.03700e+03
 5.18100e+03 5.32600e+03 5.47200e+03 5.61500e+03 5.75800e+03 5.90244e+03
 6.04700e+03 6.19300e+03 6.33500e+03 6.47600e+03 6.62000e+03 6.76200e+03
 6.90900e+03 7.05400e+03 7.20000e+03]",store_returns.sr.sr_hdemo_sk
store_returns,sr.sr_addr_sk,"[1.00000e+00 1.00100e+03 2.01700e+03 3.01320e+03 4.02200e+03 5.01200e+03
 5.99600e+03 6.99680e+03 8.00200e+03 8.99160e+03 1.00020e+04 1.09934e+04
 1.19960e+04 1.30162e+04 1.40140e+04 1.50420e+04 1.60420e+04 1.70390e+04
 1.80110e+04 1.89780e+04 1.99890e+04 2.10030e+04 2.20040e+04 2.29890e+04
 2.39600e+04 2.49570e+04 2.59600e+04 2.69718e+04 2.79770e+04 2.89740e+04
 3.00050e+04 3.09990e+04 3.19850e+04 3.29940e+04 3.40230e+04 3.50270e+04
 3.60270e+04 3.70140e+04 3.80290e+04 3.90240e+04 4.00380e+04 4.10250e+04
 4.20150e+04 4.30130e+04 4.39910e+04 4.49920e+04 4.60130e+04 4.70230e+04
 4.80070e+04 4.89900e+04 5.00000e+04]",store_returns.sr.sr_addr_sk
store_returns,sr.sr_store_sk,"[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  2.  2.  2.  2.  2.  2.  2.  2.  4.
  4.  4.  4.  4.  4.  4.  4.  4.  7.  7.  7.  7.  7.  7.  7.  7.  8.  8.
  8.  8.  8.  8.  8.  8. 10. 10. 10. 10. 10. 10. 10. 10. 10.]",store_returns.sr.sr_store_sk
store_returns,sr.sr_reason_sk,"[ 1.  1.  2.  3.  3.  4.  5.  5.  6.  7.  8.  8.  9. 10. 10. 11. 12. 12.
 13. 14. 15. 15. 16. 17. 17. 18. 19. 19. 20. 21. 22. 22. 23. 24. 24. 25.
 26. 26. 27. 28. 29. 29. 30. 31. 31. 32. 33. 33. 34. 35. 35.]",store_returns.sr.sr_reason_sk
store_returns,sr.sr_ticket_number,"[1.0000000e+00 4.8905200e+03 9.6320000e+03 1.4481000e+04 1.9283040e+04
 2.4037000e+04 2.8850560e+04 3.3848820e+04 3.8607000e+04 4.3373000e+04
 4.8136200e+04 5.2930000e+04 5.7651000e+04 6.2484000e+04 6.7338280e+04
 7.2127900e+04 7.6869320e+04 8.1696260e+04 8.6512680e+04 9.1303000e+04
 9.6080200e+04 1.0090546e+05 1.0567900e+05 1.1055500e+05 1.1527924e+05
 1.2001400e+05 1.2485576e+05 1.2960502e+05 1.3439528e+05 1.3920500e+05
 1.4397200e+05 1.4880000e+05 1.5353432e+05 1.5840000e+05 1.6327884e+05
 1.6809700e+05 1.7292200e+05 1.7767762e+05 1.8242600e+05 1.8722214e+05
 1.9194140e+05 1.9675966e+05 2.0151592e+05 2.0617136e+05 2.1106544e+05
 2.1594770e+05 2.2079596e+05 2.2568544e+05 2.3041700e+05 2.3521274e+05
 2.4000000e+05]",store_returns.sr.sr_ticket_number
store_returns,sr.sr_return_quantity,"[  1.   1.   1.   2.   2.   3.   3.   4.   4.   5.   6.   6.   7.   8.
   9.   9.  10.  11.  12.  13.  14.  15.  16.  17.  18.  19.  21.  22.
  23.  25.  26.  28.  29.  31.  32.  34.  36.  38.  40.  42.  45.  47.
  50.  53.  56.  60.  64.  68.  74.  82. 100.]",store_returns.sr.sr_return_quantity
store_returns,sr.sr_return_amt,"[0.000000e+00 2.837000e+00 8.164000e+00 1.411100e+01 2.074000e+01
 2.782500e+01 3.554000e+01 4.380000e+01 5.291000e+01 6.284000e+01
 7.391000e+01 8.554000e+01 9.828000e+01 1.123100e+02 1.276800e+02
 1.442000e+02 1.623600e+02 1.820400e+02 2.033600e+02 2.265200e+02
 2.505600e+02 2.765400e+02 3.043800e+02 3.346600e+02 3.673600e+02
 4.025300e+02 4.404000e+02 4.815000e+02 5.266800e+02 5.762000e+02
 6.293000e+02 6.863400e+02 7.504200e+02 8.188000e+02 8.951800e+02
 9.766300e+02 1.067000e+03 1.166660e+03 1.277920e+03 1.406600e+03
 1.547700e+03 1.708321e+03 1.898560e+03 2.119685e+03 2.379560e+03
 2.692555e+03 3.086028e+03 3.620655e+03 4.371280e+03 5.690552e+03
 1.691712e+04]",store_returns.sr.sr_return_amt
store_returns,sr.sr_return_tax,"[0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 1.000000e-01 3.100000e-01 5.400000e-01 8.200000e-01
 1.130000e+00 1.470000e+00 1.850000e+00 2.280000e+00 2.740000e+00
 3.270000e+00 3.830000e+00 4.480000e+00 5.180000e+00 5.960000e+00
 6.800000e+00 7.700000e+00 8.700000e+00 9.800000e+00 1.102000e+01
 1.235000e+01 1.383000e+01 1.546000e+01 1.721000e+01 1.917000e+01
 2.132000e+01 2.367000e+01 2.629000e+01 2.921000e+01 3.249000e+01
 3.612000e+01 4.013000e+01 4.475000e+01 5.000000e+01 5.614000e+01
 6.311000e+01 7.130000e+01 8.059000e+01 9.191960e+01 1.061500e+02
 1.243300e+02 1.469800e+02 1.779568e+02 2.253056e+02 3.141228e+02
 1.253260e+03]",store_returns.sr.sr_return_tax
store_returns,sr.sr_return_amt_inc_tax,"[0.0000000e+00 2.9500000e+00 8.5200000e+00 1.4750000e+01 2.1650000e+01
 2.9040000e+01 3.7040000e+01 4.5770000e+01 5.5240000e+01 6.5733400e+01
 7.7110000e+01 8.9260000e+01 1.0261000e+02 1.1727380e+02 1.3328640e+02
 1.5079000e+02 1.6957000e+02 1.9031000e+02 2.1265680e+02 2.3697000e+02
 2.6228200e+02 2.8905460e+02 3.1863720e+02 3.5002000e+02 3.8438240e+02
 4.2126000e+02 4.6068760e+02 5.0360020e+02 5.5077280e+02 6.0194620e+02
 6.5721400e+02 7.1877000e+02 7.8435320e+02 8.5629000e+02 9.3462840e+02
 1.0210910e+03 1.1161136e+03 1.2195062e+03 1.3361500e+03 1.4701414e+03
 1.6197200e+03 1.7874966e+03 1.9839484e+03 2.2158518e+03 2.4867976e+03
 2.8151700e+03 3.2299600e+03 3.7817566e+03 4.5668596e+03 5.9530910e+03
 1.7593800e+04]",store_returns.sr.sr_return_amt_inc_tax
store_returns,sr.sr_fee,"[  0.5    2.48   4.47   6.45   8.48  10.49  12.5   14.5   16.48  18.5
  20.54  22.52  24.47  26.43  28.45  30.41  32.39  34.38  36.39  38.36
  40.34  42.3   44.26  46.23  48.23  50.23  52.19  54.17  56.16  58.16
  60.16  62.15  64.16  66.14  68.16  70.17  72.17  74.16  76.15  78.18
  80.16  82.13  84.09  86.11  88.11  90.08  92.07  94.05  96.04  97.99
 100.  ]",store_returns.sr.sr_fee
store_returns,sr.sr_return_ship_cost,"[0.0000000e+00 0.0000000e+00 3.0100000e+00 6.0252000e+00 9.2800000e+00
 1.2880000e+01 1.6720000e+01 2.0900000e+01 2.5507200e+01 3.0420000e+01
 3.5760000e+01 4.1580000e+01 4.7880000e+01 5.4780000e+01 6.2280000e+01
 7.0320000e+01 7.9500000e+01 8.8880000e+01 9.9361200e+01 1.1068000e+02
 1.2264000e+02 1.3572000e+02 1.4976000e+02 1.6524000e+02 1.8183000e+02
 1.9964000e+02 2.1888000e+02 2.3998000e+02 2.6220000e+02 2.8585440e+02
 3.1229000e+02 3.4062000e+02 3.7196000e+02 4.0740000e+02 4.4536000e+02
 4.8664000e+02 5.3270720e+02 5.8432000e+02 6.4085920e+02 7.0319760e+02
 7.7517600e+02 8.5500000e+02 9.4975280e+02 1.0586800e+03 1.1897992e+03
 1.3462800e+03 1.5458784e+03 1.8073280e+03 2.1868800e+03 2.8294992e+03
 8.6310600e+03]",store_returns.sr.sr_return_ship_cost
